element,name,name_norm,brand,brand_norm,amenity,shop,tourism,category,category_final,cuisine,cuisine_clean,opening_hours,opening_hours_norm,is_24_7,mo_open,mo_close,tu_open,tu_close,we_open,we_close,th_open,th_close,fr_open,fr_close,sa_open,sa_close,su_open,su_close,wheelchair,wheelchair_accessible,takeaway,has_takeaway,addr:street,addr_norm,poi_text
way,Purely Health,purely health,,,doctors,,,doctors,doctors,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Fremont Street,northeast fremont street,purely health doctors northeast fremont street
way,Starbucks,starbucks,Starbucks,starbucks,cafe,,,cafe,cafe,coffee_shop,coffee,"Mo-Fr 05:00-20:00; Sa,Su 05:30-20:00","Mo-Fr 05:00-20:00; Sa,Su 05:30-20:00",False,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,20:00,05:30,20:00,,0,yes,1,Northeast 15th Avenue,northeast 15th avenue,starbucks starbucks cafe coffee northeast 15th avenue
way,Sugar Me,sugar me,,,,beauty,,beauty,beauty,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Fremont Street,northeast fremont street,sugar me beauty northeast fremont street
way,The Little Tattoo Shoppe,the little tattoo shoppe,,,,tattoo,,tattoo,tattoo,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Fremont Street,northeast fremont street,the little tattoo shoppe tattoo northeast fremont street
way,The UPS Store,the ups store,The UPS Store,the ups store,post_office,,,post_office,post_office,,,Mo-Fr 08:00-19:00; Sa 10:00-16:00,Mo-Fr 08:00-19:00; Sa 10:00-16:00,False,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,10:00,16:00,,,,0,,0,Northeast 15th Avenue,northeast 15th avenue,the ups store the ups store post_office northeast 15th avenue
way,Morchella restaurant,morchella restaurant,,,restaurant,,,restaurant,restaurant,,,,,False,,,,,,,,,,,,,,,yes,1,,0,Northeast Fremont Street,northeast fremont street,morchella restaurant restaurant northeast fremont street
way,1856 Beer Wine Cider,1856 beer wine cider,,,,beverages,,beverages,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Prescott Street,northeast prescott street,1856 beer wine cider other northeast prescott street
way,Kings of Canna,kings of canna,,,,cannabis,,cannabis,cannabis,,,Mo-Su 10:00-20:00; Th-Sa 10:00-22:00,Mo-Su 10:00-20:00; Th-Sa 10:00-22:00,False,10:00,20:00,10:00,20:00,10:00,20:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,20:00,,0,,0,Northeast Prescott Street,northeast prescott street,kings of canna cannabis northeast prescott street
way,CereusPDX,cereuspdx,,,bar,,,bar,bar,,,We-Su 16:00-22:00,We-Su 16:00-22:00,False,,,,,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,,0,,0,Northeast Prescott Street,northeast prescott street,cereuspdx bar northeast prescott street
way,Momiji Sushi Restaurant,momiji sushi restaurant,,,restaurant,,,restaurant,restaurant,,,"Mo-Th 11:30-20:30; Fr,Sa 11:30-21:30; Su 11:30-21:00","Mo-Th 11:30-20:30; Fr,Sa 11:30-21:30; Su 11:30-21:00",False,11:30,20:30,11:30,20:30,11:30,20:30,11:30,20:30,11:30,21:30,11:30,21:30,11:30,21:00,,0,,0,Northeast Prescott Street,northeast prescott street,momiji sushi restaurant restaurant northeast prescott street
way,Prescott Corner Market,prescott corner market,,,,convenience,,convenience,convenience,,,Mo-Sa 09:00-24:00; Su 12:00-24:00,Mo-Sa 09:00-24:00; Su 12:00-24:00,False,09:00,24:00,09:00,24:00,09:00,24:00,09:00,24:00,09:00,24:00,09:00,24:00,12:00,24:00,,0,,0,Northeast Prescott Street,northeast prescott street,prescott corner market convenience northeast prescott street
way,VilleVelo,villevelo,,,,confectionery,,confectionery,confectionery,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Prescott Street,northeast prescott street,villevelo confectionery northeast prescott street
way,Caravan,caravan,,,,,hotel,hotel,hotel,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 11th Avenue,northeast 11th avenue,caravan hotel northeast 11th avenue
way,Bole Ethiopian Restaurant,bole ethiopian restaurant,,,restaurant,,,restaurant,restaurant,ethiopian,ethiopian,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,bole ethiopian restaurant restaurant ethiopian northeast alberta street
way,Good Life Medicine Center,good life medicine center,,,doctors,,,doctors,doctors,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,good life medicine center doctors northeast alberta street
way,Moxie Studio,moxie studio,,,community_centre,,,community_centre,community,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 9th Avenue,northeast 9th avenue,moxie studio community northeast 9th avenue
way,Platinum Fade Salon,platinum fade salon,,,,hairdresser,,hairdresser,hairdresser,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 9th Avenue,northeast 9th avenue,platinum fade salon hairdresser northeast 9th avenue
way,Blue Sky Bridal,blue sky bridal,,,,clothes,,clothes,clothes,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,blue sky bridal clothes northeast alberta street
way,7-Eleven,7-eleven,7-Eleven,7-eleven,,convenience,,convenience,convenience,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,7-eleven 7-eleven convenience northeast martin luther king junior boulevard
way,unknown,unknown,,,,yes,,yes,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,unknown other northeast martin luther king junior boulevard
way,Metro by T-Mobile,metro by t-mobile,Metro by T-Mobile,metro by t-mobile,,mobile_phone,,mobile_phone,mobile_phone,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,metro by t-mobile metro by t-mobile mobile_phone northeast martin luther king junior boulevard
way,O'Reilly Auto Parts,o'reilly auto parts,O'Reilly Auto Parts,o'reilly auto parts,,car_parts,,car_parts,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,o'reilly auto parts o'reilly auto parts transport northeast martin luther king junior boulevard
way,Pizza Hut,pizza hut,Pizza Hut,pizza hut,restaurant,,,restaurant,restaurant,pizza,pizza,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,pizza hut pizza hut restaurant pizza northeast martin luther king junior boulevard
way,Tiffany Nail Salon,tiffany nail salon,,,,beauty,,beauty,beauty,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,tiffany nail salon beauty northeast martin luther king junior boulevard
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Aberus,aberus,,,restaurant,,,restaurant,restaurant,ethiopian,ethiopian,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Killingsworth Street,northeast killingsworth street,aberus restaurant ethiopian northeast killingsworth street
way,JP's,jp's,,,,frame,,frame,frame,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Killingsworth Street,northeast killingsworth street,jp's frame northeast killingsworth street
way,Mid-K Beauty,mid-k beauty,,,,cosmetics,,cosmetics,cosmetics,,,Mo-Sa 09:00-19:00; Su 11:00-17:00,Mo-Sa 09:00-19:00; Su 11:00-17:00,False,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,11:00,17:00,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,mid-k beauty cosmetics northeast martin luther king junior boulevard
way,Vans Auto Service,vans auto service,,,,car_repair,,car_repair,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,vans auto service transport northeast martin luther king junior boulevard
way,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Klover Beauty,klover beauty,,,,beauty,,beauty,beauty,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Wygant Street,northeast wygant street,klover beauty beauty northeast wygant street
way,Curious Comedy Theater,curious comedy theater,,,theatre,,,theatre,theatre,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,curious comedy theater theatre northeast martin luther king junior boulevard
way,Everybody's Bike Rentals,everybody's bike rentals,,,bicycle_rental,rental,,bicycle_rental,transport,,,10:00-15:00,10:00-15:00,False,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,,0,,0,Northeast Wygant Street,northeast wygant street,everybody's bike rentals transport northeast wygant street
way,Masala Lab PDX,masala lab pdx,,,restaurant,,,restaurant,restaurant,,,"Th-Mo 09:00-15:00, Tu-We closed","Th-Mo 09:00-15:00, Tu-We closed",False,09:00,15:00,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,masala lab pdx restaurant northeast martin luther king junior boulevard
way,Trailhead Pediatrics,trailhead pediatrics,,,doctors,,,doctors,doctors,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,trailhead pediatrics doctors northeast martin luther king junior boulevard
way,Living Color Beauty,living color beauty,,,,cosmetics,,cosmetics,cosmetics,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,living color beauty cosmetics northeast martin luther king junior boulevard
way,Old Town Brewing,old town brewing,,,pub,,,pub,pub,pizza,pizza,Su-We 11:30-22:00; Th-Sa 11:30-23:00,Su-We 11:30-22:00; Th-Sa 11:30-23:00,False,11:30,22:00,11:30,22:00,11:30,22:00,11:30,23:00,11:30,23:00,11:30,23:00,11:30,22:00,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,old town brewing pub pizza northeast martin luther king junior boulevard
way,PNRS Rose Quarter Dialysis,pnrs rose quarter dialysis,,,clinic,,,clinic,clinic,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,pnrs rose quarter dialysis clinic northeast martin luther king junior boulevard
way,Portland Athletic Center of Excellence,portland athletic center of excellence,,,doctors,,,doctors,doctors,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,portland athletic center of excellence doctors northeast martin luther king junior boulevard
way,Seagrape,seagrape,,,,chemist,,chemist,chemist,,,"We-Fr 11:00-17:00; Sa 12:00-17:00 || ""and by appointment""","We-Fr 11:00-17:00; Sa 12:00-17:00 || ""and by appointment""",False,,,,,11:00,17:00,11:00,17:00,11:00,17:00,12:00,17:00,,,,0,,0,Northeast Wygant Street,northeast wygant street,seagrape chemist northeast wygant street
way,Sugar Mountain,sugar mountain,,,,second_hand,,second_hand,second_hand,,,Mo-Su 11:00-18:00; Tu off,Mo-Su 11:00-18:00; Tu off,False,11:00,18:00,,,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,,0,,0,Northeast Wygant Street,northeast wygant street,sugar mountain second_hand northeast wygant street
way,Albina Head Start,albina head start,,,kindergarten,,,kindergarten,kindergarten,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 7th Avenue,northeast 7th avenue,albina head start kindergarten northeast 7th avenue
way,Kiernan Memorial Hall,kiernan memorial hall,,,community_centre,,,community_centre,community,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,kiernan memorial hall community northeast alberta street
way,Dr. Martin Luther King Jr. Elementary School,dr. martin luther king jr. elementary school,,,school,,,school,school,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 6th Avenue,northeast 6th avenue,dr. martin luther king jr. elementary school school northeast 6th avenue
way,Saint Andrew Nativity School,saint andrew nativity school,,,school,,,school,school,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 9th Avenue,northeast 9th avenue,saint andrew nativity school school northeast 9th avenue
way,"Self Enhancement, Inc.","self enhancement, inc.",,,social_facility,,,social_facility,community,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 7th Avenue,northeast 7th avenue,"self enhancement, inc. community northeast 7th avenue"
way,Emporium 1476,emporium 1476,,,,tattoo,,tattoo,tattoo,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,emporium 1476 tattoo northeast alberta street
way,Modern Domestic,modern domestic,,,,fabric,,fabric,fabric,,,10:00-18:00,10:00-18:00,False,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,,0,,0,Northeast Alberta Street,northeast alberta street,modern domestic fabric northeast alberta street
way,Swiss Hibiscus,swiss hibiscus,,,restaurant,,,restaurant,restaurant,swiss,swiss,"Tu-Fr 17:00-21:00; Sa 11:30-14:30,17:00-21:00","Tu-Fr 17:00-21:00; Sa 11:30-14:30,17:00-21:00",False,,,17:00,21:00,17:00,21:00,17:00,21:00,17:00,21:00,11:30,21:00,,,,0,,0,Northeast 14th Avenue,northeast 14th avenue,swiss hibiscus restaurant swiss northeast 14th avenue
way,ZoomCare Urgent Care,zoomcare urgent care,ZoomCare,zoomcare,clinic,,,clinic,clinic,,,"Mo-Fr 07:00-24:00; Sa,Su 08:00-24:00","Mo-Fr 07:00-24:00; Sa,Su 08:00-24:00",False,07:00,24:00,07:00,24:00,07:00,24:00,07:00,24:00,07:00,24:00,08:00,24:00,08:00,24:00,,0,,0,Northeast Alberta Street,northeast alberta street,zoomcare urgent care zoomcare clinic northeast alberta street
way,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Every Day Wine,every day wine,,,pub,,,pub,pub,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,every day wine pub northeast alberta street
way,Portland Hemp Works,portland hemp works,,,,clothes,,clothes,clothes,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,portland hemp works clothes northeast alberta street
way,The Wax Skin Spa,the wax skin spa,,,,beauty,,beauty,beauty,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,the wax skin spa beauty northeast alberta street
way,The Wax Skin Spa,the wax skin spa,,,,beauty,,beauty,beauty,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,the wax skin spa beauty northeast alberta street
way,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Tiki Tea,tiki tea,,,cafe,,,cafe,cafe,bubble_tea,tea,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 16th Avenue,northeast 16th avenue,tiki tea cafe tea northeast 16th avenue
way,Earl's Barber Shop,earl's barber shop,,,,hairdresser,,hairdresser,hairdresser,,,Mo-Fr 09:00-18:00,Mo-Fr 09:00-18:00,False,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,earl's barber shop hairdresser northeast alberta street
way,Mimosa Studios,mimosa studios,,,,pottery,,pottery,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,mimosa studios other northeast alberta street
way,The Make House,the make house,,,,gift,,gift,gift,,,"Tu-Fr 11:00-17:00; We,Sa 12:00-18:00","Tu-Fr 11:00-17:00; We,Sa 12:00-18:00",False,,,11:00,17:00,12:00,18:00,11:00,17:00,11:00,17:00,12:00,18:00,,,,0,,0,Northeast Alberta Street,northeast alberta street,the make house gift northeast alberta street
way,Grasshopper,grasshopper,,,,baby_goods,,baby_goods,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,grasshopper other northeast alberta street
way,Ben and Esther's Vegan Delicatessen,ben and esther's vegan delicatessen,,,cafe,,,cafe,cafe,,,Mo-Su 08:00-15:00,Mo-Su 08:00-15:00,False,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,,0,yes,1,Northeast Alberta Street,northeast alberta street,ben and esther's vegan delicatessen cafe northeast alberta street
way,Super Natural,super natural,,,,clothes,,clothes,clothes,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,super natural clothes northeast alberta street
way,Bolt,bolt,,,,fabric,,fabric,fabric,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,bolt fabric northeast alberta street
way,Wild Child Pizza,wild child pizza,,,restaurant,,,restaurant,restaurant,,,,,False,,,,,,,,,,,,,,,yes,1,,0,Northeast Alberta Street,northeast alberta street,wild child pizza restaurant northeast alberta street
way,Brides for a Cause,brides for a cause,,,,clothes,,clothes,clothes,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 20th Avenue,northeast 20th avenue,brides for a cause clothes northeast 20th avenue
way,Close Knit,close knit,,,,yarn,,yarn,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,close knit other northeast alberta street
way,BISHOPS,bishops,,,,hairdresser,,hairdresser,hairdresser,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,bishops hairdresser northeast alberta street
way,Kau Kau PDX,kau kau pdx,,,restaurant,,,restaurant,restaurant,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,kau kau pdx restaurant northeast alberta street
way,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Akasaru Ramen,akasaru ramen,,,restaurant,,,restaurant,restaurant,asian,asian,,,False,,,,,,,,,,,,,,,yes,1,,0,Northeast Alberta Street,northeast alberta street,akasaru ramen restaurant asian northeast alberta street
way,Alberta Street Gallery,alberta street gallery,,,,art,,art,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,alberta street gallery other northeast alberta street
way,Antler,antler,,,,art,,art,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,antler other northeast alberta street
way,The Herbal Apothecary,the herbal apothecary,,,,herbalist,,herbalist,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,the herbal apothecary other northeast alberta street
way,Pine State Biscuits,pine state biscuits,,,restaurant,,,restaurant,restaurant,american,american,Mo-Su 08:00-14:00,Mo-Su 08:00-14:00,False,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,,0,,0,Northeast Alberta Street,northeast alberta street,pine state biscuits restaurant american northeast alberta street
way,Tastemakers,tastemakers,,,,hairdresser,,hairdresser,hairdresser,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,tastemakers hairdresser northeast alberta street
way,Thicket,thicket,,,,garden_centre,,garden_centre,garden_centre,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 23rd Avenue,northeast 23rd avenue,thicket garden_centre northeast 23rd avenue
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,The Needle,the needle,,,,books,,books,books,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast 37th Avenue,southeast 37th avenue,the needle books southeast 37th avenue
way,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Ampersand,ampersand,,,,books,,books,books,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,ampersand books northeast alberta street
way,Assembly Brewing Pizza Annex,assembly brewing pizza annex,,,restaurant,,,restaurant,restaurant,pizza,pizza,11:00-22:00,11:00-22:00,False,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,,0,,0,Northeast Alberta Street,northeast alberta street,assembly brewing pizza annex restaurant pizza northeast alberta street
way,T.C. O'Leary's,t.c. o'leary's,,,pub,,,pub,pub,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,t.c. o'leary's pub northeast alberta street
way,Cord,cord,,,,outdoor,,outdoor,outdoor,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,cord outdoor northeast alberta street
way,Pie Footwear,pie footwear,,,,shoes,,shoes,shoes,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,pie footwear shoes northeast alberta street
way,Abyssinian Kitchen,abyssinian kitchen,,,restaurant,,,restaurant,restaurant,,,,,False,,,,,,,,,,,,,,,yes,1,,0,Northeast Alberta Street,northeast alberta street,abyssinian kitchen restaurant northeast alberta street
way,Barber-Q,barber-q,,,,hairdresser,,hairdresser,hairdresser,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,barber-q hairdresser northeast alberta street
way,Bristlecone,bristlecone,,,,clothes,,clothes,clothes,,,We-Sa 12:00-18:00; Su 12:00-17:00,We-Sa 12:00-18:00; Su 12:00-17:00,False,,,,,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,17:00,,0,,0,Northeast 30th Avenue,northeast 30th avenue,bristlecone clothes northeast 30th avenue
way,The Fix Hut,the fix hut,,,,electronics,,electronics,electronics,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,the fix hut electronics northeast alberta street
way,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Great North,great north,,,cafe,,,cafe,cafe,coffee_shop,coffee,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,great north cafe coffee northeast alberta street
way,Claudio Starzak,claudio starzak,,,,jewelry,,jewelry,jewelry,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,claudio starzak jewelry northeast alberta street
way,Dar Salam,dar salam,,,restaurant,,,restaurant,restaurant,iraqi,iraqi,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,dar salam restaurant iraqi northeast alberta street
way,Golden Pliers,golden pliers,,,,bicycle,,bicycle,bicycle,,,"We-Fr 10:30-19:00; Sa,Su 10:30-17:00","We-Fr 10:30-19:00; Sa,Su 10:30-17:00",False,,,,,10:30,19:00,10:30,19:00,10:30,19:00,10:30,17:00,10:30,17:00,,0,,0,Northeast Alberta Street,northeast alberta street,golden pliers bicycle northeast alberta street
way,Guardino Gallery,guardino gallery,,,,art,,art,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,guardino gallery other northeast alberta street
way,unknown,unknown,,,restaurant,,,restaurant,restaurant,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,unknown restaurant northeast alberta street
way,Portland Fret Works,portland fret works,,,,musical_instrument,,musical_instrument,musical_instrument,,,"We-Fr 12:00-18:00; Sa 10:00-14:00 || ""or by appointment""","We-Fr 12:00-18:00; Sa 10:00-14:00 || ""or by appointment""",False,,,,,12:00,18:00,12:00,18:00,12:00,18:00,10:00,14:00,,,,0,,0,Northeast Alberta Street,northeast alberta street,portland fret works musical_instrument northeast alberta street
way,Redbird Studio,redbird studio,,,,stationery,,stationery,stationery,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,redbird studio stationery northeast alberta street
way,Thom,thom,,,restaurant,,,restaurant,restaurant,,,"Tu-Fr 11:00-15:00,16:00-20:00; Sa 11:00-20:00; Su 10:00-18:00","Tu-Fr 11:00-15:00,16:00-20:00; Sa 11:00-20:00; Su 10:00-18:00",False,,,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,10:00,18:00,,0,,0,Northeast Alberta Street,northeast alberta street,thom restaurant northeast alberta street
way,Clary Sage Herbarium,clary sage herbarium,,,,herbalist,,herbalist,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,clary sage herbarium other northeast alberta street
way,Pasar,pasar,,,restaurant,,,restaurant,restaurant,indonesian,indonesian,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,pasar restaurant indonesian northeast alberta street
way,Blind Insect Gallery,blind insect gallery,,,,,gallery,gallery,gallery,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,blind insect gallery gallery northeast alberta street
way,La Sirenita,la sirenita,,,restaurant,,,restaurant,restaurant,mexican,mexican,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,la sirenita restaurant mexican northeast alberta street
way,Angel's Donuts and Ice Cream,angel's donuts and ice cream,,,,confectionery,,confectionery,confectionery,,,06:00-24:00,06:00-24:00,False,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,yes,1,,0,Northeast Alberta Street,northeast alberta street,angel's donuts and ice cream confectionery northeast alberta street
way,All Teased Up,all teased up,,,,hairdresser,,hairdresser,hairdresser,,,Tu-Sa 09:00-18:00,Tu-Sa 09:00-18:00,False,,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,,0,,0,Northeast Alberta Street,northeast alberta street,all teased up hairdresser northeast alberta street
way,Binks,binks,,,pub,,,pub,pub,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,binks pub northeast alberta street
way,JRJ Skillet,jrj skillet,,,restaurant,,,restaurant,restaurant,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,jrj skillet restaurant northeast alberta street
way,Thai Noon,thai noon,,,restaurant,,,restaurant,restaurant,thai,thai,Mo-Th 11:00-21:30; Fr 11:00-22:00; Sa 12:00-22:00; Su 12:00-21:30,Mo-Th 11:00-21:30; Fr 11:00-22:00; Sa 12:00-22:00; Su 12:00-21:30,False,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,22:00,12:00,22:00,12:00,21:30,yes,1,,0,Northeast Alberta Street,northeast alberta street,thai noon restaurant thai northeast alberta street
way,unknown,unknown,,,bicycle_parking,,,bicycle_parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Alleyway Cafe & Bar,alleyway cafe & bar,,,bar,,,bar,bar,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Alberta Street,northeast alberta street,alleyway cafe & bar bar northeast alberta street
way,Freaks and Geeks,freaks and geeks,,,,tattoo,,tattoo,tattoo,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 24th Avenue,northeast 24th avenue,freaks and geeks tattoo northeast 24th avenue
